symbol,exchange,date,underlying_price,option_symbol,expiration,strike,call_put,style,ask,bid,mean_price,volume,open_interest,iv,iv_raw,delta,gamma,vega,theta,rho,oi_2,option_id,trade_date_fetch
SPY,NYSEArca,2025-01-22,606.44,SPY   250228C00507000,2025-02-28,507.0,C,A,102.48,102.3,102.39,0,606.34,0.320721,0.320721,0.967597,0.001171,0.139999,-0.118511,0.490937,0,66,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250228C00508000,2025-02-28,508.0,C,A,101.52,101.28,101.399994,0,606.34,0.318235,0.318235,0.967173,0.001193,0.141508,-0.118778,0.49168,0,71,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250228C00505000,2025-02-28,505.0,C,A,104.46,104.28,104.369995,0,606.34,0.325679,0.325679,0.968428,0.001129,0.13703,-0.117966,0.489441,0,250,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250228C00455000,2025-02-28,455.0,C,A,155.16,152.37,153.765,0,606.34,0.428878,0.428878,0.98622,0.000425,0.067959,-0.092435,0.450305,0,307,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250228C00506000,2025-02-28,506.0,C,A,103.5,103.26,103.380005,0,606.34,0.323202,0.323202,0.968015,0.00115,0.138506,-0.118241,0.490191,0,422,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250228C00509000,2025-02-28,509.0,C,A,100.49,100.33,100.41,0,606.34,0.315745,0.315745,0.966743,0.001216,0.143037,-0.119041,0.492419,0,136,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250228C00514000,2025-02-28,514.0,C,A,95.58,95.34,95.46,0,606.34,0.303228,0.303228,0.964491,0.001336,0.150947,-0.120291,0.496053,0,27,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250228C00515000,2025-02-28,515.0,C,A,94.56,94.38,94.47,0,606.34,0.300711,0.300711,0.96402,0.001362,0.152587,-0.120528,0.496767,0,102,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250228C00500000,2025-02-28,500.0,C,A,109.44,109.2,109.32,0,606.34,0.337996,0.337996,0.970405,0.001031,0.129884,-0.116535,0.485638,9,735,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250228C00517000,2025-02-28,517.0,C,A,92.58,92.4,92.490005,0,606.34,0.295664,0.295664,0.963055,0.001415,0.155928,-0.120989,0.498181,0,15,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250228C00512000,2025-02-28,512.0,C,A,97.56,97.32,97.44,0,606.34,0.308249,0.308249,0.965412,0.001286,0.147727,-0.119804,0.494612,0,39,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250228C00520000,2025-02-28,520.0,C,A,89.64,89.46,89.55,0,606.34,0.289903,0.289903,0.960649,0.001519,0.16416,-0.123177,0.499682,0,405,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250228C00521000,2025-02-28,521.0,C,A,88.62,88.44,88.53,0,606.34,0.285514,0.285514,0.961029,0.001531,0.162869,-0.121854,0.50095,0,20,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250228C00522000,2025-02-28,522.0,C,A,87.66,87.42,87.54,0,606.34,0.282965,0.282965,0.960501,0.001561,0.164661,-0.122058,0.501629,0,17,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250228C00519000,2025-02-28,519.0,C,A,90.6,90.42,90.509995,0,606.34,0.290598,0.290598,0.962059,0.001471,0.159353,-0.12143,0.499576,0,30,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250228C00526000,2025-02-28,526.0,C,A,83.7,83.52,83.61,0,606.34,0.27445,0.27445,0.957367,0.001713,0.17518,-0.124307,0.503687,0,29,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250228C00527000,2025-02-28,527.0,C,A,82.74,82.5,82.619995,0,606.34,0.271858,0.271858,0.956787,0.001748,0.177105,-0.124477,0.504333,0,221,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250228C00516000,2025-02-28,516.0,C,A,93.6,93.36,93.479996,0,606.34,0.298189,0.298189,0.963541,0.001388,0.154246,-0.12076,0.497476,0,34,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250228C00528000,2025-02-28,528.0,C,A,81.72,81.54,81.630005,0,606.34,0.269262,0.269262,0.956195,0.001784,0.17906,-0.124642,0.504973,0,240,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250228C00523000,2025-02-28,523.0,C,A,86.64,86.46,86.55,0,606.34,0.280412,0.280412,0.959965,0.001593,0.166478,-0.122258,0.502303,0,157,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250228C00525000,2025-02-28,525.0,C,A,84.72,84.52,84.619995,0,606.34,0.278184,0.278184,0.957328,0.001691,0.175311,-0.125117,0.502639,0,422,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250228C00532000,2025-02-28,532.0,C,A,77.82,77.58,77.7,0,606.34,0.260417,0.260417,0.952765,0.00196,0.190253,-0.126662,0.506849,0,112,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250228C00537000,2025-02-28,537.0,C,A,72.84,72.66,72.75,0,606.34,0.247174,0.247174,0.949359,0.002183,0.201136,-0.127237,0.509773,5,265,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250228C00533000,2025-02-28,533.0,C,A,76.8,76.62,76.71001,0,606.34,0.257779,0.257779,0.952109,0.002002,0.192364,-0.12679,0.507449,0,47,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250228C00539000,2025-02-28,539.0,C,A,70.92,70.74,70.83,0,606.34,0.244714,0.244714,0.945933,0.002323,0.211866,-0.130098,0.509614,16,358,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250228C00541000,2025-02-28,541.0,C,A,68.94,68.76,68.850006,0,606.34,0.239295,0.239295,0.944382,0.002429,0.216655,-0.130219,0.510668,0,363,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250228C00535000,2025-02-28,535.0,C,A,74.82,74.64,74.729996,0,606.34,0.252486,0.252486,0.950761,0.00209,0.196681,-0.127026,0.508628,4,337,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250228C00542000,2025-02-28,542.0,C,A,67.98,67.8,67.89,0,606.34,0.237937,0.237937,0.942596,0.002505,0.22212,-0.131564,0.510543,0,21,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250228C00544000,2025-02-28,544.0,C,A,66.0,65.82,65.91,0,606.34,0.232454,0.232454,0.940927,0.002622,0.227177,-0.131623,0.511524,7,196,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250228C00543000,2025-02-28,543.0,C,A,67.02,66.78,66.899994,0,606.34,0.235198,0.235198,0.941771,0.002563,0.224626,-0.131597,0.511039,0,206,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250228C00545000,2025-02-28,545.0,C,A,65.04,64.8,64.92,0,606.34,0.229704,0.229704,0.940065,0.002684,0.229771,-0.131639,0.511998,0,696,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250228C00538000,2025-02-28,538.0,C,A,71.88,71.7,71.78999,0,606.34,0.245973,0.245973,0.947655,0.002253,0.2065,-0.128685,0.509699,0,526,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250228C00536000,2025-02-28,536.0,C,A,73.86,73.68,73.770004,0,606.34,0.25133,0.25133,0.949099,0.002156,0.201958,-0.128505,0.508579,0,186,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250228C00549000,2025-02-28,549.0,C,A,61.14,60.96,61.05,0,606.34,0.222318,0.222318,0.933361,0.003012,0.249548,-0.135264,0.5118,21,178,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250228C00552000,2025-02-28,552.0,C,A,58.2,58.02,58.11,0,606.34,0.214986,0.214986,0.929288,0.00326,0.261231,-0.136242,0.512277,3,197,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250228C00553000,2025-02-28,553.0,C,A,57.24,57.06,57.15,0,606.34,0.21326,0.21326,0.927193,0.003361,0.267146,-0.1373,0.511963,0,583,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250228C00554000,2025-02-28,554.0,C,A,56.28,56.1,56.19,0,606.34,0.211489,0.211489,0.925065,0.003465,0.273093,-0.138321,0.511628,0,67,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250228C00550000,2025-02-28,550.0,C,A,60.15,59.94,60.045,0,606.34,0.218899,0.218899,0.932873,0.003076,0.25096,-0.134614,0.512519,5,504,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250228C00546000,2025-02-28,546.0,C,A,64.08,63.9,63.99,0,606.34,0.229498,0.229498,0.937185,0.002787,0.238352,-0.134139,0.511171,0,42,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250228C00559000,2025-02-28,559.0,C,A,51.48,51.24,51.36,0,606.34,0.201005,0.201005,0.914856,0.004015,0.300786,-0.141812,0.510249,10,512,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250228C00555000,2025-02-28,555.0,C,A,55.32,55.14,55.23,0,606.34,0.209674,0.209674,0.922901,0.003571,0.279078,-0.139305,0.511271,5,988,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250228C00563000,2025-02-28,563.0,C,A,47.64,47.46,47.55,0,606.34,0.193687,0.193687,0.904069,0.004553,0.328641,-0.145802,0.507481,0,815,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250228C00560000,2025-02-28,560.0,C,A,50.52,50.28,50.4,0,606.34,0.199005,0.199005,0.912483,0.00414,0.307031,-0.142621,0.509764,5,1078,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250228C00564000,2025-02-28,564.0,C,A,46.7,46.5,46.6,0,606.34,0.191812,0.191812,0.90116,0.004699,0.335923,-0.14676,0.506656,0,39,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250228C00557000,2025-02-28,557.0,C,A,53.4,53.22,53.31,0,606.34,0.205918,0.205918,0.918458,0.003794,0.291168,-0.14116,0.510486,0,309,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250228C00567000,2025-02-28,567.0,C,A,43.85,43.65,43.75,0,606.34,0.185895,0.185895,0.892076,0.005168,0.358065,-0.149318,0.503962,0,123,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250228C00566000,2025-02-28,566.0,C,A,44.75,44.6,44.675,0,606.34,0.1872,0.1872,0.895993,0.004997,0.348626,-0.147735,0.505432,1,1528,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250228C00570000,2025-02-28,570.0,C,A,41.0,40.8,40.9,0,606.34,0.179553,0.179553,0.882385,0.00569,0.380742,-0.151391,0.500894,5,3526,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250228C00571000,2025-02-28,571.0,C,A,40.05,39.9,39.975,0,606.34,0.177989,0.177989,0.878191,0.005883,0.390267,-0.152684,0.499254,0,126,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250228C00572000,2025-02-28,572.0,C,A,39.15,38.95,39.050003,0,606.34,0.176353,0.176353,0.873921,0.006083,0.399791,-0.153892,0.497567,3,211,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250228C00569000,2025-02-28,569.0,C,A,41.95,41.75,41.85,0,606.34,0.181713,0.181713,0.885689,0.00551,0.373116,-0.150755,0.501962,0,126,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250228C00575000,2025-02-28,575.0,C,A,36.35,36.21,36.28,0,606.34,0.171136,0.171136,0.86045,0.006722,0.428747,-0.157125,0.492095,13,1801,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250228C00576000,2025-02-28,576.0,C,A,35.45,35.25,35.35,0,606.34,0.169105,0.169105,0.855977,0.00695,0.438006,-0.157851,0.490288,31,447,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250228C00574000,2025-02-28,574.0,C,A,37.25,37.1,37.175,0,606.34,0.172268,0.172268,0.865923,0.006498,0.417179,-0.155377,0.494552,1,343,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250228C00580000,2025-02-28,580.0,C,A,31.8,31.65,31.724998,0,606.34,0.162357,0.162357,0.834102,0.007948,0.4809,-0.162117,0.480518,113,1273,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250228C00581000,2025-02-28,581.0,C,A,30.88,30.76,30.82,0,606.34,0.160492,0.160492,0.828299,0.00822,0.491642,-0.162924,0.477869,26,660,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250228C00577000,2025-02-28,577.0,C,A,34.5,34.35,34.425,0,606.34,0.167124,0.167124,0.851242,0.007187,0.447623,-0.158619,0.488316,5,454,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250228C00585000,2025-02-28,585.0,C,A,27.36,27.24,27.3,0,606.34,0.154108,0.154108,0.800891,0.009385,0.539016,-0.166983,0.464591,300,2504,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250228C00586000,2025-02-28,586.0,C,A,26.48,26.36,26.42,0,606.34,0.152269,0.152269,0.793662,0.009703,0.550627,-0.167615,0.461039,43,644,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250228C00587000,2025-02-28,587.0,C,A,25.64,25.52,25.58,0,606.34,0.151046,0.151046,0.785231,0.010014,0.563722,-0.168867,0.456709,35,698,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250228C00578000,2025-02-28,578.0,C,A,33.6,33.45,33.525,0,606.34,0.165624,0.165624,0.845636,0.007432,0.458767,-0.159907,0.485783,1,696,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250228C00590000,2025-02-28,590.0,C,A,23.07,22.98,23.025,0,606.34,0.14606,0.14606,0.759817,0.01103,0.600391,-0.170771,0.443678,147,5157,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250228C00588000,2025-02-28,588.0,C,A,24.8,24.64,24.72,0,606.34,0.149351,0.149351,0.777151,0.010345,0.575831,-0.169538,0.452614,38,836,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250228C00594000,2025-02-28,594.0,C,A,19.8,19.71,19.755,0,606.34,0.139967,0.139967,0.719996,0.012458,0.649857,-0.172692,0.422517,103,456,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250228C00584000,2025-02-28,584.0,C,A,28.24,28.12,28.18,0,606.34,0.155851,0.155851,0.807956,0.009079,0.52732,-0.166196,0.468041,28,461,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250228C00595000,2025-02-28,595.0,C,A,19.02,18.9,18.96,0,606.34,0.138461,0.138461,0.709022,0.012826,0.661861,-0.172916,0.416578,444,4526,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250228C00598000,2025-02-28,598.0,C,A,16.68,16.6,16.64,0,606.34,0.134037,0.134037,0.673436,0.013937,0.69618,-0.172875,0.397057,887,1697,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250228C00599000,2025-02-28,599.0,C,A,15.94,15.86,15.9,0,606.34,0.132734,0.132734,0.660519,0.014291,0.706943,-0.172732,0.389868,64,541,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250228C00600000,2025-02-28,600.0,C,A,15.2,15.14,15.17,0,606.34,0.131406,0.131406,0.647198,0.014643,0.71712,-0.172394,0.38242,663,8372,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250228C00602000,2025-02-28,602.0,C,A,13.76,13.7,13.73,0,606.34,0.128517,0.128517,0.619436,0.015354,0.735382,-0.170928,0.366816,156,1145,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250228C00603000,2025-02-28,603.0,C,A,13.06,13.02,13.040001,0,606.34,0.127217,0.127217,0.604771,0.015681,0.743446,-0.170042,0.358501,198,573,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250228C00604000,2025-02-28,604.0,C,A,12.6,12.22,12.41,0,606.34,0.126531,0.126531,0.589323,0.015921,0.750774,-0.169563,0.349645,237,426,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250228C00596000,2025-02-28,596.0,C,A,18.24,18.15,18.195,0,606.34,0.13726,0.13726,0.697261,0.013175,0.673974,-0.173328,0.410124,117,608,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250228C00597000,2025-02-28,597.0,C,A,17.44,17.36,17.400002,0,606.34,0.135467,0.135467,0.685783,0.013569,0.685057,-0.172988,0.403876,29,577,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250228C00606000,2025-02-28,606.0,C,A,11.08,11.04,11.059999,0,606.34,0.123381,0.123381,0.558197,0.016571,0.76195,-0.166138,0.331882,641,850,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250228C00611000,2025-02-28,611.0,C,A,8.14,8.1,8.120001,0,606.34,0.117574,0.117574,0.472984,0.017536,0.768393,-0.155363,0.282487,58,1147,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250228C00612000,2025-02-28,612.0,C,A,7.6,7.57,7.585,0,606.34,0.11643,0.11643,0.455049,0.017636,0.765265,-0.152449,0.272005,340,1766,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250228C00613000,2025-02-28,613.0,C,A,7.1,7.07,7.085,0,606.34,0.115508,0.115508,0.437028,0.017667,0.760545,-0.149513,0.261436,80,727,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250228C00601000,2025-02-28,601.0,C,A,14.48,14.42,14.45,0,606.34,0.130047,0.130047,0.633471,0.014993,0.726644,-0.171843,0.374712,73,980,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250228C00616000,2025-02-28,616.0,C,A,5.7,5.67,5.685,0,606.34,0.112595,0.112595,0.382191,0.017547,0.73633,-0.139032,0.22915,206,2428,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250228C00617000,2025-02-28,617.0,C,A,5.28,5.25,5.2650003,0,606.34,0.111748,0.111748,0.363971,0.017407,0.724943,-0.1352,0.218376,145,422,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250228C00618000,2025-02-28,618.0,C,A,4.88,4.85,4.865,0,606.34,0.110917,0.110917,0.345833,0.017222,0.711912,-0.131167,0.207633,317,1292,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250228C00615000,2025-02-28,615.0,C,A,6.14,6.12,6.13,0,606.34,0.113527,0.113527,0.40051,0.017634,0.746085,-0.142729,0.239958,3808,5899,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250228C00622000,2025-02-28,622.0,C,A,3.5,3.47,3.4850001,0,606.34,0.108096,0.108096,0.275817,0.016013,0.645096,-0.113788,0.165997,188,544,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250228C00623000,2025-02-28,623.0,C,A,3.21,3.18,3.1950002,0,606.34,0.107549,0.107549,0.259324,0.015602,0.625347,-0.109281,0.156154,89,2265,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250228C00614000,2025-02-28,614.0,C,A,6.62,6.58,6.6,0,606.34,0.114541,0.114541,0.418845,0.017667,0.754169,-0.146274,0.250751,253,2115,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250228C00625000,2025-02-28,625.0,C,A,2.68,2.65,2.665,0,606.34,0.106447,0.106447,0.227522,0.014687,0.58264,-0.099967,0.137144,1122,5157,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250228C00626000,2025-02-28,626.0,C,A,2.44,2.42,2.43,0,606.34,0.105995,0.105995,0.212512,0.014183,0.560263,-0.095348,0.128156,75,663,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250228C00628000,2025-02-28,628.0,C,A,2.02,2.0,2.01,0,606.34,0.105181,0.105181,0.184214,0.013111,0.513947,-0.086149,0.111189,283,1124,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250228C00629000,2025-02-28,629.0,C,A,1.84,1.81,1.825,0,606.34,0.104848,0.104848,0.171044,0.012551,0.490441,-0.081656,0.103282,19,841,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250228C00619000,2025-02-28,619.0,C,A,4.51,4.48,4.495,0,606.34,0.110246,0.110246,0.328058,0.016975,0.69747,-0.127127,0.197083,71,520,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250228C00634000,2025-02-28,634.0,C,A,1.11,1.09,1.1,0,606.34,0.103543,0.103543,0.114563,0.009684,0.373703,-0.060454,0.069301,34,774,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250228C00630000,2025-02-28,630.0,C,A,1.66,1.64,1.65,0,606.34,0.104447,0.104447,0.15827,0.011981,0.46638,-0.07709,0.095607,1952,3257,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250228C00637000,2025-02-28,637.0,C,A,0.81,0.8,0.805,0,606.34,0.103253,0.103253,0.08856,0.00805,0.309756,-0.049537,0.053617,76,463,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250228C00624000,2025-02-28,624.0,C,A,2.93,2.91,2.92,0,606.34,0.10697,0.10697,0.243151,0.015161,0.604408,-0.104627,0.146492,60,1001,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250228C00636000,2025-02-28,636.0,C,A,0.9,0.88,0.89,0,606.34,0.1032,0.1032,0.09636,0.008573,0.32972,-0.052854,0.058325,77,442,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250228C00640000,2025-02-28,640.0,C,A,0.59,0.58,0.585,0,606.34,0.103192,0.103192,0.067652,0.006565,0.252474,-0.040036,0.040989,300,3270,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250228C00641000,2025-02-28,641.0,C,A,0.54,0.53,0.53499997,0,606.34,0.103628,0.103628,0.062465,0.006145,0.237318,-0.037693,0.037852,16,307,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250228C00638000,2025-02-28,638.0,C,A,0.73,0.72,0.725,0,606.34,0.103235,0.103235,0.08111,0.007538,0.290003,-0.046244,0.049119,5,283,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250228C00631000,2025-02-28,631.0,C,A,1.51,1.49,1.5,0,606.34,0.104317,0.104317,0.146714,0.011407,0.443493,-0.072963,0.088656,60,680,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250228C00646000,2025-02-28,646.0,C,A,0.34,0.33,0.335,0,606.34,0.105483,0.105483,0.041088,0.004325,0.170023,-0.027171,0.024915,11,89,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250228C00647000,2025-02-28,647.0,C,A,0.31,0.3,0.305,0,606.34,0.105876,0.105876,0.037742,0.004021,0.15867,-0.025398,0.022889,50,136,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250228C00643000,2025-02-28,643.0,C,A,0.44,0.43,0.435,0,606.34,0.103923,0.103923,0.052176,0.005318,0.205971,-0.032652,0.031629,32,127,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250228C00639000,2025-02-28,639.0,C,A,0.66,0.64,0.65,0,606.34,0.103147,0.103147,0.074011,0.007037,0.270518,-0.042988,0.044832,32,323,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250228C00650000,2025-02-28,650.0,C,A,0.24,0.23,0.235,0,606.34,0.107462,0.107462,0.029649,0.003248,0.130079,-0.021009,0.017985,644,3668,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250228C00655000,2025-02-28,655.0,C,A,0.17,0.16,0.16499999,0,606.34,0.111441,0.111441,0.021008,0.002346,0.097449,-0.016177,0.012745,73,591,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250228C00642000,2025-02-28,642.0,C,A,0.48,0.47,0.475,0,606.34,0.103427,0.103427,0.056507,0.005691,0.219381,-0.034697,0.03425,25,37,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250228C00670000,2025-02-28,670.0,C,A,0.09,0.08,0.085,0,606.34,0.128191,0.128191,0.010239,0.001099,0.052525,-0.00983,0.006207,60,4148,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250228C00675000,2025-02-28,675.0,C,A,0.08,0.07,0.075,0,606.34,0.134732,0.134732,0.008745,0.000911,0.045757,-0.008955,0.005299,28,834,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250228C00648000,2025-02-28,648.0,C,A,0.28,0.27,0.275,0,606.34,0.106093,0.106093,0.034415,0.003721,0.147121,-0.023552,0.020875,27,649,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250228C00680000,2025-02-28,680.0,C,A,0.07,0.06,0.065,0,606.34,0.140724,0.140724,0.007386,0.000752,0.039444,-0.008028,0.004474,30,1094,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250228C00700000,2025-02-28,700.0,C,A,0.05,0.04,0.045,0,606.34,0.165971,0.165971,0.004551,0.000415,0.025668,-0.006081,0.002752,188,1407,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250228C00695000,2025-02-28,695.0,C,A,0.06,0.05,0.055,0,606.34,0.161852,0.161852,0.005594,0.000511,0.030844,-0.007145,0.003382,146,500,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250321C00295000,2025-03-21,295.0,C,A,314.42,313.18,313.8,0,606.34,0.85279,0.85279,0.988868,0.000135,0.067078,-0.076697,0.453806,0,18,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250321C00310000,2025-03-21,310.0,C,A,299.55,297.67,298.61,0,606.34,0.752192,0.752192,0.991354,0.000121,0.052922,-0.063665,0.48032,0,227,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250321C00325000,2025-03-21,325.0,C,A,285.6,282.8,284.2,0,606.34,0.773072,0.773072,0.985407,0.00019,0.0859,-0.087942,0.497476,0,59,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250321C00305000,2025-03-21,305.0,C,A,304.49,302.63,303.56,0,606.34,0.765686,0.765686,0.991701,0.000114,0.050893,-0.062373,0.472794,0,239,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250321C00330000,2025-03-21,330.0,C,A,279.76,277.84,278.8,0,606.34,0.697455,0.697455,0.989977,0.000149,0.060836,-0.068201,0.51045,1,22,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250321C00340000,2025-03-21,340.0,C,A,270.72,268.55,269.635,0,606.34,0.756591,0.756591,0.981064,0.000245,0.108382,-0.102848,0.516422,0,29,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250321C00355000,2025-03-21,355.0,C,A,255.86,253.73,254.795,0,606.34,0.711873,0.711873,0.979229,0.000283,0.117561,-0.105954,0.53822,0,697,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250321C00300000,2025-03-21,300.0,C,A,310.42,307.58,309.0,0,606.34,0.857604,0.857604,0.987075,0.000154,0.076944,-0.08473,0.459702,0,522,2025-01-22
SPY,NYSEArca,2025-01-22,606.44,SPY   250321C00360000,2025-03-21,360.0,C,A,249.98,248.11,249.045,0,606.34,0.613131,0.613131,0.988098,0.000199,0.071344,-0.072761,0.55589,1,215,2025-01-22
