open,high,low,close,volume,trade_count,vwap
515.96,516.92,515.67,516.715,1691798.0,17881.0,516.209877
516.69,517.125,516.58,516.825,1723486.0,14352.0,516.864973
516.825,517.64,516.76,517.405,1605638.0,14254.0,517.175185
517.405,517.56,517.23,517.26,853956.0,9898.0,517.372035
517.26,517.78,517.26,517.4699,820734.0,9432.0,517.573145
517.48,517.61,516.575,516.79,1230923.0,12949.0,517.017753
516.8,517.48,516.6,517.3,1172598.0,11651.0,517.116033
517.32,517.64,516.98,517.16,1339074.0,11834.0,517.246139
517.17,517.64,516.87,516.99,820395.0,10275.0,517.238222
516.99,517.15,516.66,516.6701,1044816.0,10662.0,516.907573
516.67,517.0599,516.23,516.84,1093315.0,12516.0,516.723798
516.84,517.29,516.53,516.65,1775654.0,10567.0,516.959976
516.6575,516.91,516.345,516.4786,1096264.0,11632.0,516.589077
516.48,516.815,516.2599,516.51,1250584.0,10062.0,516.531035
516.5,516.52,515.71,516.07,1621734.0,14053.0,516.113127
516.065,518.61,516.03,518.55,3826293.0,24084.0,517.50853
518.51,519.02,517.45,518.03,4760030.0,29925.0,518.266056
518.03,519.44,517.6801,519.29,8680405.0,44321.0,518.629301
519.3,520.45,519.22,520.0,7693206.0,6346.0,519.684053
520.0,520.13,519.9,519.93,477233.0,836.0,519.970224
519.98,520.07,519.9,519.93,112789.0,394.0,519.970322
519.92,519.92,519.32,519.79,89477.0,348.0,519.836007
519.82,519.88,519.77,519.85,11837.0,156.0,519.84627
519.86,519.92,519.63,519.63,36066.0,302.0,519.836459
519.67,519.73,519.62,519.73,3551.0,62.0,519.677027
519.72,519.75,519.65,519.75,7779.0,133.0,519.689726
519.72,519.8,519.65,519.65,26602.0,170.0,519.720088
519.7,519.73,519.65,519.65,3990.0,59.0,519.667139
519.6,519.75,519.549,519.549,4426.0,71.0,519.615665
519.57,519.62,519.5302,519.61,5530.0,52.0,519.578753
519.61,519.65,519.6,519.6,9828.0,33.0,519.610297
519.6,519.6,519.5899,519.59,6632.0,45.0,519.592013
519.59,519.61,519.57,519.57,5719.0,79.0,519.585186
519.55,519.59,519.53,519.55,31882.0,181.0,519.573936
519.99,520.01,519.76,519.86,7140.0,67.0,519.879905
519.98,519.98,519.8,519.98,1322.0,20.0,519.864889
520.01,520.05,519.95,519.95,524.0,6.0,520.006
520.0,520.21,520.0,520.2,1073.0,12.0,520.122222
520.37,520.37,519.98,520.01,1400.0,30.0,520.132813
519.97,519.99,519.97,519.99,482.0,8.0,519.976957
519.86,519.86,519.6,519.65,1162.0,23.0,519.717983
519.67,519.67,519.55,519.65,885.0,15.0,519.628484
519.26,519.65,519.26,519.6,1979.0,41.0,519.540631
519.51,519.51,519.5,519.5,2816.0,9.0,519.501079
519.41,519.68,519.41,519.68,3796.0,20.0,519.564078
519.68,519.91,519.68,519.91,2351.0,26.0,519.839101
519.87,520.11,519.81,520.06,46716.0,344.0,519.922116
520.05,520.05,519.91,519.96,14290.0,180.0,519.965088
520.01,520.14,519.98,520.14,21944.0,162.0,520.050095
520.15,520.2,519.99,520.2,40582.0,289.0,520.090418
519.88,520.7,519.76,520.6698,91021.0,1148.0,520.389492
520.64,521.35,520.05,520.9,173147.0,1272.0,520.263445
520.53,520.53,511.27,511.96,2788440.0,14127.0,513.620411
511.96,513.6,511.96,512.75,802557.0,5407.0,512.954956
512.72,512.73,511.55,511.7,548206.0,3982.0,512.025314
511.73,513.67,511.73,513.48,463564.0,3380.0,512.895201
513.48,514.16,512.76,514.0506,5167571.0,54679.0,513.385135
514.06,514.48,512.67,513.985,4864273.0,49132.0,513.531537
514.0,514.87,513.41,514.15,3665782.0,37950.0,514.034541
514.17,515.13,513.73,514.67,2679488.0,44434.0,514.639372
514.66,516.16,514.56,515.26,3425716.0,30416.0,515.462387
515.268,515.5,513.97,514.46,2312820.0,23948.0,514.640694
514.47,514.53,513.54,513.87,2377689.0,21166.0,513.994218
513.875,514.49,513.48,514.485,1641112.0,17825.0,513.949696
514.49,514.53,513.0,513.13,1691332.0,18895.0,513.682375
513.15,513.52,513.02,513.3499,1419718.0,13892.0,513.258634
513.34,513.81,512.98,513.01,1720551.0,15939.0,513.370027
513.02,513.575,512.99,513.395,1541965.0,12332.0,513.249303
513.4,513.83,513.24,513.36,1187835.0,13516.0,513.556406
513.36,514.38,513.32,514.1679,1673574.0,15778.0,513.900297
514.1679,514.46,512.09,512.7494,3545482.0,33050.0,512.8112
512.74,515.14,512.45,513.8604,3644529.0,34257.0,514.146349
513.88,514.25,512.29,512.58,3424737.0,35849.0,513.116997
512.59,514.9,512.4701,513.76,2637401.0,26386.0,513.593697
513.7804,514.5499,513.21,514.37,2360778.0,23328.0,514.049646
514.36,514.68,513.08,513.2,2484821.0,23209.0,513.723282
513.19,514.11,513.0,513.9,1350875.0,15223.0,513.601227
513.91,514.18,512.5651,512.635,1754230.0,18846.0,513.393152
512.63,514.09,512.445,514.07,1983518.0,21545.0,513.106257
514.06,515.07,513.83,514.26,3231538.0,27558.0,514.456359
514.26,514.61,513.41,514.55,3321356.0,28457.0,513.868498
514.54,515.01,514.08,514.16,7555091.0,54025.0,514.613529
514.15,514.3,513.16,513.38,3894180.0,4958.0,513.882551
513.42,513.66,513.35,513.54,313250.0,1431.0,513.530597
513.59,513.67,513.42,513.58,146945.0,690.0,513.555437
513.5995,513.99,513.5601,513.98,364223.0,468.0,513.735814
514.0,514.0,513.8,513.82,55854.0,441.0,513.864344
513.85,513.88,513.83,513.85,4080.0,72.0,513.856748
513.85,513.85,513.8,513.83,15799.0,153.0,513.817122
513.82,513.88,513.8,513.81,11800.0,161.0,513.828149
513.81,513.81,513.25,513.36,56827.0,498.0,513.538705
513.4,513.69,513.4,513.67,34646.0,255.0,513.53609
513.65,513.65,513.58,513.65,1609.0,87.0,513.629326
513.64,513.64,513.45,513.45,1607.0,79.0,513.5071
513.28,513.36,513.08,513.17,29705.0,346.0,513.224461
513.16,513.16,512.87,513.05,14998.0,305.0,513.006628
513.0599,513.35,513.05,513.34,10258.0,242.0,513.214969
513.36,513.41,513.17,513.21,8766.0,240.0,513.286098
514.2,514.63,514.2,514.37,9409.0,71.0,514.383401
514.37,514.5,514.25,514.29,1642.0,19.0,514.34449
514.19,514.23,514.17,514.17,6283.0,27.0,514.211551
514.39,514.39,513.4,513.4,9653.0,116.0,513.662054
513.29,513.64,513.22,513.56,11058.0,78.0,513.400868
513.47,513.59,513.0,513.28,5300.0,76.0,513.24828
513.37,513.75,513.36,513.46,5291.0,66.0,513.511053
513.49,513.59,513.14,513.3,2318.0,25.0,513.28619
513.18,513.18,512.88,512.98,5377.0,42.0,513.015037
513.02,513.32,512.94,513.3,12995.0,65.0,513.097378
513.38,513.38,513.0,513.36,6798.0,84.0,513.16117
513.27,513.29,513.1,513.21,10334.0,72.0,513.214016
513.24,513.44,512.91,512.91,33353.0,275.0,513.088468
512.96,513.13,512.56,512.83,75578.0,414.0,512.878325
512.8,512.89,512.4,512.55,53398.0,500.0,512.618793
512.52,512.55,511.7,512.1,150615.0,1125.0,512.113987
512.62,514.61,511.75,512.16,120501.0,1840.0,512.390807
512.27,514.12,511.75,512.09,87351.0,983.0,512.342407
511.72,515.34,511.48,514.29,784866.0,4663.0,514.274232
514.33,515.45,514.2,515.06,230623.0,2040.0,514.934813
515.15,516.03,514.82,515.67,288976.0,2015.0,515.558592
515.69,515.87,515.33,515.72,183426.0,1410.0,515.541768
515.68,515.87,514.09,514.365,3808491.0,35485.0,514.998584
514.37,515.01,514.23,514.61,2096309.0,21736.0,514.576429
514.62,514.69,512.68,513.1,3092208.0,40406.0,513.409123
513.08,513.11,512.08,512.57,2371599.0,37605.0,512.573347
512.57,513.62,512.4514,513.44,2166888.0,22260.0,513.153259
513.45,513.82,513.14,513.22,1575505.0,16182.0,513.551852
513.23,513.92,513.15,513.52,1846493.0,17131.0,513.540818
513.53,514.23,513.48,513.57,1533666.0,16985.0,513.797826
513.57,514.55,513.415,513.9,1570150.0,16361.0,514.020649
513.89,515.45,513.88,515.34,1928113.0,18544.0,514.627462
515.33,515.5,514.88,515.13,2283775.0,20576.0,515.121552
515.11,515.52,514.81,514.8399,1735651.0,14894.0,515.18303
514.84,515.35,514.73,515.16,1277408.0,12111.0,515.072075
515.17,515.65,515.1302,515.29,1292907.0,12221.0,515.385548
515.3,517.085,514.88,516.97,3035991.0,27711.0,516.185704
516.98,517.91,516.76,517.51,2870109.0,26077.0,517.457714
517.52,517.83,516.96,517.7,2092874.0,18871.0,517.488629
517.72,518.13,517.53,518.0,1503314.0,14120.0,517.870887
518.005,519.27,517.92,518.71,2490036.0,23105.0,518.666181
518.71,519.27,518.65,519.08,1358146.0,13819.0,518.925835
519.07,519.48,518.96,519.34,2225457.0,15154.0,519.272989
519.33,519.38,518.54,518.689,1905177.0,14438.0,518.914201
518.69,519.23,518.68,518.7,1581834.0,13746.0,518.919568
518.71,519.055,518.51,518.91,1358211.0,13437.0,518.782821
518.915,519.22,518.7,519.17,1928363.0,16644.0,518.961189
519.17,519.39,517.97,518.05,8696863.0,59911.0,518.499533
518.05,518.26,517.81,518.16,7581808.0,3559.0,518.067819
518.13,518.31,518.0,518.24,413908.0,454.0,518.134547
518.21,518.28,518.11,518.13,112071.0,482.0,518.222796
518.1297,518.16,518.05,518.15,51159.0,374.0,518.111498
518.14,518.2,518.0,518.0,40740.0,258.0,518.110317
518.01,518.09,518.0,518.02,21188.0,126.0,518.019976
518.05,518.1,518.0,518.09,19177.0,91.0,518.031919
518.05,518.1,518.02,518.07,7344.0,122.0,518.065053
518.05,518.35,518.03,518.25,39288.0,215.0,518.143609
518.24,518.49,518.24,518.39,16995.0,139.0,518.366091
518.3011,518.31,518.24,518.24,7029.0,79.0,518.298732
518.33,518.33,518.29,518.29,784.0,19.0,518.313738
518.35,518.44,518.33,518.36,13653.0,104.0,518.363107
518.33,518.39,518.32,518.32,3085.0,46.0,518.343055
518.23,518.31,518.23,518.26,3586.0,73.0,518.27145
518.25,518.25,517.86,518.25,37274.0,243.0,518.035677
518.51,518.51,518.25,518.3,12965.0,83.0,518.344606
518.31,518.59,518.29,518.58,8023.0,57.0,518.47655
518.45,518.45,518.1,518.1,3151.0,20.0,518.308065
518.0,518.19,517.89,517.89,3448.0,33.0,518.010913
517.79,517.9,517.66,517.77,4547.0,43.0,517.806473
517.76,517.76,517.38,517.42,2464.0,41.0,517.580474
517.48,517.68,517.48,517.5,3142.0,27.0,517.578276
517.32,517.63,517.3,517.58,5423.0,61.0,517.4836
517.46,517.46,517.14,517.25,12974.0,97.0,517.310978
517.26,517.51,517.26,517.36,20377.0,99.0,517.37917
517.37,517.4,517.2,517.25,12115.0,66.0,517.353575
517.13,517.13,515.44,515.82,79696.0,455.0,516.040619
515.93,516.25,515.68,515.91,109670.0,738.0,515.941378
515.92,516.38,515.8,516.38,48290.0,372.0,516.050062
516.39,516.68,516.33,516.68,42623.0,315.0,516.513991
516.72,517.13,516.61,516.82,73157.0,527.0,516.852259
515.91,518.62,515.6996,516.61,129375.0,1410.0,516.800056
516.68,518.0,516.27,516.44,77839.0,556.0,516.746755
516.42,516.46,514.53,514.6,306513.0,2063.0,515.476607
514.55,514.95,514.21,514.28,213999.0,1652.0,514.647037
514.22,514.22,513.45,514.16,360033.0,2463.0,513.819637
514.1,514.44,513.78,514.4,330158.0,2052.0,514.101468
514.38,515.31,514.08,515.1651,4296106.0,41654.0,514.849599
515.18,515.815,514.72,515.34,4832162.0,32593.0,515.250858
515.37,515.44,513.71,514.19,5697214.0,42345.0,514.387064
514.18,514.55,513.56,513.8,3355003.0,39888.0,514.098211
513.81,514.09,512.45,512.84,3809013.0,31254.0,513.215125
512.84,512.95,512.02,512.3101,2673154.0,26056.0,512.547956
512.31,513.055,512.2,512.725,2397184.0,22032.0,512.706726
512.73,513.54,512.56,513.53,2004239.0,18758.0,513.129984
513.53,514.03,513.14,513.54,1870186.0,16101.0,513.532746
513.54,514.0,513.32,513.4,1375933.0,14681.0,513.609756
513.43,513.53,512.64,512.64,1464645.0,16976.0,513.104816
512.64,512.8379,511.76,511.82,2869211.0,29406.0,512.227896
511.8,512.02,510.57,510.69,3551182.0,33001.0,511.144507
510.69,511.075,510.48,510.57,3289225.0,22133.0,510.77987
510.58,510.82,510.03,510.5698,2970590.0,25060.0,510.485278
510.56,511.09,509.47,509.7,3351873.0,30495.0,510.181661
509.69,510.53,509.32,510.305,2650297.0,29861.0,509.762266
510.31,511.25,510.28,510.49,2556537.0,25013.0,510.791113
510.49,511.415,509.96,510.86,2375974.0,24040.0,510.796083
510.86,511.33,510.29,510.67,2010979.0,18923.0,510.817543
510.68,510.74,509.64,509.945,2629370.0,25548.0,510.075522
509.95,510.38,509.56,509.625,1864511.0,20683.0,510.001407
509.62,509.93,509.22,509.32,2316947.0,25410.0,509.534117
509.34,510.08,509.08,509.505,2604672.0,27139.0,509.614211
509.495,510.52,509.26,510.49,3948501.0,36331.0,509.887889
510.49,510.93,509.881,510.82,10436077.0,70415.0,510.516765
510.82,511.09,510.8,511.05,6815450.0,3928.0,510.8782
511.02,511.05,510.85,510.93,231798.0,915.0,510.923473
510.94,511.0,510.89,511.0,178675.0,539.0,510.94797
510.99,510.99,510.65,510.69,66941.0,432.0,510.774356
510.739,510.85,510.7,510.71,42866.0,322.0,510.786052
510.7,510.75,510.6,510.7,22053.0,265.0,510.664575
510.65,510.65,510.51,510.52,9163.0,194.0,510.614369
510.55,510.65,510.4,510.47,30456.0,526.0,510.544327
510.45,510.5,510.42,510.43,6122.0,176.0,510.454312
510.4101,510.45,510.38,510.38,4619.0,178.0,510.419256
510.32,510.39,510.31,510.33,3676.0,98.0,510.332934
510.38,510.38,510.3,510.38,4180.0,79.0,510.322473
510.3,510.39,510.3,510.35,837.0,27.0,510.360588
513.63,513.71,512.61,513.5,23085.0,248.0,513.522489
513.53,513.65,513.2,513.28,5432.0,64.0,513.403322
513.39,513.68,513.35,513.56,7556.0,76.0,513.445969
513.45,513.54,513.33,513.38,5940.0,62.0,513.422017
513.32,513.8,513.25,513.25,8328.0,92.0,513.591962
513.24,513.24,512.85,512.87,8073.0,59.0,512.964238
512.91,513.2,512.8,513.2,55923.0,209.0,512.854397
513.3,513.3,512.93,513.05,1698.0,24.0,513.098519
513.15,513.35,513.13,513.23,7245.0,61.0,513.195929
513.4,513.44,512.89,512.89,23195.0,111.0,513.304026
512.86,513.1,512.86,512.96,13272.0,105.0,513.017156
513.06,513.25,513.0,513.0,29077.0,116.0,513.115924
512.94,513.32,512.38,513.18,161804.0,802.0,512.971981
513.15,513.78,513.11,513.62,94567.0,504.0,513.487451
513.59,513.85,513.27,513.8,132453.0,679.0,513.556401
513.77,513.78,513.43,513.6,88735.0,466.0,513.494558
513.61,513.8,512.15,513.62,116580.0,1747.0,513.436941
513.57,513.98,513.52,513.797,112287.0,838.0,513.825026
513.51,515.19,513.0,514.46,468852.0,2857.0,514.073894
514.57,514.92,514.25,514.73,242254.0,1604.0,514.655449
514.74,515.28,514.74,515.19,144752.0,1494.0,515.025693
515.2,515.33,514.83,515.1,216325.0,1553.0,515.083295
515.13,515.3,514.19,515.045,5053198.0,53230.0,514.789016
515.06,515.215,514.29,514.89,2826513.0,29580.0,514.771677
514.9,515.01,511.94,512.5,4035525.0,40429.0,513.442497
512.51,513.45,512.21,512.57,2600183.0,49019.0,512.782302
512.58,513.01,511.48,512.09,3183923.0,35245.0,512.192759
512.08,512.34,511.07,511.1001,2271209.0,25020.0,511.782561
511.11,511.55,510.86,511.27,2338240.0,22447.0,511.240597
511.26,511.63,510.81,511.5801,2086986.0,21681.0,511.147651
511.6,512.33,511.54,511.72,2312732.0,21321.0,511.942849
511.74,512.6,511.655,512.315,1334328.0,15557.0,512.223876
512.32,512.62,512.165,512.4,1344976.0,10850.0,512.431185
512.39,512.485,510.365,510.6,1815204.0,19377.0,511.229767
510.61,510.62,509.51,509.7005,2151048.0,23544.0,510.008932
509.675,510.19,509.51,510.075,1966510.0,18709.0,509.833788
510.06,510.56,509.59,509.7,1613868.0,16514.0,510.029149
509.69,509.72,506.55,506.57,3756094.0,39471.0,508.098935
506.58,506.85,505.525,505.88,5281318.0,51932.0,506.136981
505.87,506.61,505.01,506.365,3476251.0,35084.0,505.773568
506.3706,506.44,504.79,505.13,3176884.0,30373.0,505.528431
505.12,505.61,504.73,505.11,3222074.0,30552.0,505.163451
505.1,506.49,504.94,505.5,2669386.0,25911.0,505.899527
505.53,505.6,504.425,505.14,2545489.0,23558.0,504.927906
505.11,505.27,504.245,504.47,2995863.0,29104.0,504.675151
504.48,504.9,503.58,504.2599,3343454.0,33395.0,504.260497
504.26,505.2686,504.25,504.36,3678783.0,40204.0,504.752121
504.38,505.26,504.23,504.5,9177428.0,71594.0,504.777612
504.5,504.5894,504.03,504.13,8271777.0,5358.0,504.364073
504.16,504.5613,503.99,504.03,566845.0,1358.0,504.257152
504.03,504.05,503.65,503.71,217092.0,1028.0,503.895332
503.74,504.46,503.69,504.23,380817.0,1049.0,504.080321
504.3,504.3,504.1,504.12,71573.0,391.0,504.194326
504.12,504.2,504.0,504.02,50235.0,446.0,504.059104
504.1,504.1,503.9,504.09,19655.0,243.0,504.019675
504.04,504.1,504.0,504.1,30007.0,365.0,504.037584
504.1,504.74,504.1,504.74,123536.0,674.0,504.39405
504.68,504.7,504.46,504.59,14524.0,357.0,504.597418
504.53,504.65,504.5,504.5,6470.0,172.0,504.578514
504.6,504.7,504.6,504.68,6417.0,159.0,504.661991
504.46,504.48,504.22,504.36,9219.0,232.0,504.372754
504.36,504.36,503.69,504.25,11039.0,253.0,503.967374
504.23,504.55,504.23,504.46,15000.0,295.0,504.421014
504.47,504.79,504.36,504.49,73221.0,457.0,504.430608
504.4,504.54,504.15,504.54,21864.0,200.0,504.39439
504.37,504.46,504.07,504.29,8534.0,84.0,504.30922
504.37,504.39,504.08,504.08,3696.0,36.0,504.270487
504.04,504.51,504.04,504.51,7229.0,52.0,504.232935
504.3,504.49,504.2,504.33,4443.0,56.0,504.278658
504.14,504.33,503.71,504.08,5036.0,88.0,504.08949
504.23,504.23,503.61,503.84,3332.0,40.0,503.821695
503.89,504.0,503.24,503.8,19483.0,120.0,503.641481
503.87,503.87,503.28,503.55,3630.0,50.0,503.526481
503.6,503.6,503.1,503.38,11023.0,82.0,503.262884
503.4,504.32,503.2,504.32,66096.0,216.0,503.404782
504.35,504.48,504.21,504.43,23903.0,158.0,504.321514
504.45,505.2,504.36,505.2,135400.0,653.0,504.924979
505.25,505.39,504.8,505.04,104689.0,499.0,505.069328
505.04,505.93,505.03,505.44,144773.0,825.0,505.591655
505.4,506.24,505.4,506.03,203851.0,1130.0,506.019575
506.02,506.1682,503.4,505.5,212012.0,2367.0,505.475352
505.41,505.5,504.71,504.83,139780.0,1017.0,505.042253
504.96,506.17,504.61,506.14,216946.0,1225.0,505.613707
506.12,506.19,505.41,505.5,99808.0,737.0,505.757071
505.5,505.76,505.09,505.44,140917.0,1008.0,505.341277
505.46,505.53,504.79,504.9,231862.0,1448.0,505.002461
504.94,505.2,503.5,503.89,4349985.0,44786.0,504.476497
503.89,504.95,502.95,504.44,3312507.0,34448.0,503.907664
504.42,504.97,503.74,504.91,2128652.0,30510.0,504.331147
504.9,505.28,503.18,503.18,2325785.0,36805.0,504.345747
503.17,503.57,502.42,503.25,2405533.0,26519.0,503.020796
503.23,503.77,502.83,503.1015,2204151.0,22772.0,503.25469
503.1,503.93,502.875,503.545,1841874.0,20628.0,503.523938
503.53,504.34,503.42,504.1821,1446043.0,16838.0,503.925378
504.185,504.45,503.63,504.365,1275047.0,15001.0,504.023771
504.3698,505.36,503.97,504.245,2298275.0,20953.0,504.701889
504.24,504.685,503.5,504.6396,1871836.0,19937.0,504.050343
504.63,505.0,504.38,504.4901,1025127.0,11220.0,504.679435
504.49,504.88,504.15,504.25,1137967.0,12211.0,504.504041
504.25,505.1,504.19,504.5187,1010279.0,11026.0,504.63014
504.55,504.81,503.74,504.64,1285025.0,13744.0,504.312906
504.61,505.05,504.12,504.33,1455534.0,14472.0,504.662562
504.34,504.855,502.21,504.09,4956232.0,45767.0,503.595702
504.12,504.59,502.62,503.9699,2399849.0,25553.0,503.584097
503.96,506.5,503.41,504.7434,3558643.0,34006.0,505.227232
504.75,504.88,502.6,503.04,3684200.0,33849.0,503.556053
503.04,504.55,502.99,504.3404,2044413.0,20499.0,503.842157
504.31,505.81,503.92,505.8,2098937.0,18382.0,505.070545
505.81,505.8598,504.94,505.15,2107263.0,22933.0,505.35572
505.15,505.8,504.7,505.62,1753880.0,19524.0,505.293747
505.63,505.63,503.575,504.43,4066298.0,41463.0,504.402583
504.425,504.89,503.295,503.49,7022558.0,53953.0,504.037758
503.49,503.58,503.11,503.46,5522057.0,3677.0,503.485274
503.46,503.64,503.31,503.43,285461.0,1097.0,503.489837
503.51,503.64,503.43,503.6,221746.0,578.0,503.549249
503.58,503.81,503.56,503.721,226871.0,482.0,503.684683
503.78,503.95,503.769,503.91,31973.0,269.0,503.864613
503.91,503.94,503.88,503.94,3014.0,95.0,503.920308
503.9,503.98,503.86,503.97,36503.0,196.0,503.960694
503.97,503.97,503.9,503.97,19021.0,128.0,503.958985
503.97,504.37,503.92,504.12,98371.0,648.0,504.175319
504.11,504.11,503.86,503.91,47536.0,345.0,503.917845
503.99,504.12,503.95,504.111,22708.0,95.0,503.977928
504.15,504.25,504.11,504.15,3509.0,89.0,504.193289
504.1,504.1,503.97,504.01,10468.0,143.0,504.02117
504.03,504.45,504.03,504.45,3365.0,128.0,504.18652
504.42,504.7,504.42,504.7,6356.0,129.0,504.496524
504.61,505.0,504.61,504.91,63047.0,293.0,504.870765
504.15,504.55,504.15,504.51,14977.0,118.0,504.371927
504.59,504.9,504.5,504.82,3329.0,29.0,504.729313
504.66,505.38,504.66,505.35,10504.0,106.0,505.182202
505.45,505.48,505.04,505.24,10909.0,71.0,505.2123
505.15,505.15,504.56,504.85,17865.0,114.0,504.888861
504.85,504.9,504.63,504.77,5274.0,40.0,504.757784
504.92,505.08,504.92,505.08,1699.0,18.0,505.028125
505.0,505.5,505.0,505.35,8044.0,57.0,505.412684
505.49,505.67,505.42,505.6,7064.0,44.0,505.493239
505.65,505.65,505.33,505.61,6956.0,56.0,505.487687
505.75,506.0,505.65,505.99,123714.0,373.0,505.916733
505.98,506.02,505.5,505.54,18767.0,149.0,505.64515
505.56,505.75,504.9,505.53,158968.0,729.0,505.385912
505.53,505.56,505.06,505.38,40678.0,278.0,505.206342
505.36,505.58,505.15,505.3,30518.0,221.0,505.331516
505.31,505.52,504.94,505.07,53981.0,435.0,505.205573
505.62,506.05,502.25,504.99,161512.0,1784.0,504.789621
505.01,505.5,504.55,504.94,116400.0,763.0,505.048553
504.8,505.32,504.77,505.02,76059.0,575.0,505.041424
504.97,505.57,504.86,505.36,76615.0,710.0,505.385274
505.35,506.2,505.27,506.2,129233.0,1055.0,505.676291
506.1905,506.32,505.89,506.05,237952.0,1529.0,506.168524
506.05,506.12,505.23,505.955,3936975.0,38509.0,505.715967
505.96,506.22,505.0,505.29,2583657.0,26290.0,505.517127
505.295,505.355,503.8,504.075,2746320.0,36004.0,504.487912
504.07,504.68,503.45,504.38,2157937.0,37298.0,504.052165
504.36,504.51,503.56,503.82,1410389.0,17281.0,503.953563
503.82,504.37,502.19,502.9,2441392.0,25375.0,503.069181
502.91,504.01,502.74,502.87,1928322.0,20322.0,503.36656
